child_visible_gpt4o,child_vocalizing_gpt4o,n_children_visible_mean,visual_quality_gpt4o,gpt4o_reasoning,n_frames_sampled,n_frames_api_error,model_used,cost_usd_estimate,clip_id
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""poor"",
""notes"": ""A young child is visible in the image, but they are not vocalizing. The image is blurry and not of high quality.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child with blonde hair is making a funny face and appears to be laughing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,308
,,,,"{
""child\_visible"": ""no"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 0,
""visual\_quality"": ""poor"",
""notes"": ""A young child is not visible in the image. The visual quality is poor, with no recognizable scene content.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing in a room with a white wall.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,309
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl in a dress is standing next to a boy in a red shirt and white shorts. They are not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is smiling and waving at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,310
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is playing with a hose on a patio, smiling and laughing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is playing with a hose on a patio.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,311
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""Two children playing on a couch, one of them is wearing a pink dress and glasses.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is standing on a couch holding a white object in her hand.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,312
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""Two children playing on a couch, one of them is holding the other's hand.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is sitting on a couch with a young boy. They are playing with a toy car.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,313
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with toy cars on a blue couch. A man and a boy are watching the child play.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child sitting on a couch with a family watching TV.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,314
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is sitting next to a stuffed animal and a toy house. The child appears to be playing with the toys.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is standing in a room, smiling and talking to the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,315
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing in a kitchen, looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A woman and a child in a kitchen. The child is walking past the woman.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,316
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child wearing a yellow onesie stands in a room with a stuffed animal and a toy car.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child wearing a yellow onesie is standing in a room, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,317
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl wearing a floral pajama set is standing in a room with a door open. She is not vocalizing but appears to be looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl wearing a floral onesie is standing in a room and appears to be yelling or making a loud noise.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,318
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is standing in a room, looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl wearing a colorful dress is standing in a room, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,319
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl holding a stuffed animal on a wooden floor.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is holding a stuffed animal and smiling at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,320
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl holding a toy and talking into a microphone.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A little girl in a pink dress is looking at her reflection in the mirror.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,321
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is riding a blue bicycle indoors.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A woman and a young girl are in a room. The girl is riding a toy motorcycle. The woman is standing next to the girl, watching her play.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,322
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is standing on a balance board, looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A woman is standing in a room with a child who is playing with a toy.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,323
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is hanging from a bar in a gym.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is climbing a wooden ladder, wearing a pink dress. The child is not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,324
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl climbing a wooden ladder in a room.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl is climbing a wooden ladder in a room.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,325
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl climbing a rock wall.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young girl climbing a rock wall with the help of a woman.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,326
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 2,
""visual\_quality"": ""good"",
""notes"": ""Two young boys playing on a play mat in a living room.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing on the floor in a room with a wooden floor. The child is not vocalizing but is engaged in play.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,327
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting in a high chair holding a spoon.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting in a high chair, holding a spoon and looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,328
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is playing with a toy and drinking from a cup.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby is playing with a red frisbee.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,329
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a basketball hoop, reaching up to touch the rim.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a basketball hoop indoors.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,330
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby standing on a toy car and looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a toy car, holding the steering wheel.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,331
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting on a toy carousel and playing with a toy.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting on a toy chair in a living room.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,332
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is holding a fork and eating food from a green bowl.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is smiling and laughing while sitting at a table.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,333
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing in front of a large painting with a white and black design. The child appears to be looking at the painting, but is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a cord under a tent. They are not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,334
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is hanging from a toy in a living room.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a toy in a living room.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,335
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a tablet computer.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy sitting at a table looking at a cell phone.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,336
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy eating pasta from a bowl.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy eating pasta from a bowl.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,337
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is sitting in a swing holding a toy. He is not vocalizing.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy sitting in a swing chair, looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,338
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is eating berries from a bowl.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young boy is sitting at a table eating food from a bowl with a spoon.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,339
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is playing with a green ball on a baseball field. They are not vocalizing but are actively engaged in the game.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing on a baseball field, wearing a baseball uniform and holding a bat. They are not actively vocalizing, but are standing in the dirt, ready to play.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,340
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby boy is sitting on the floor holding a drumstick. He is wearing a blue shirt and brown pants. The baby is looking at the camera.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A young child is standing on a carpeted floor, wearing brown pants and a blue shirt. They are not vocalizing.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,341
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 6,
""visual\_quality"": ""good"",
""notes"": ""A group of children gathered around a drum, with one child sitting on top of it. They appear to be engaged in a musical activity or playing together.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 6,
""visual\_quality"": ""poor"",
""notes"": ""A group of children playing with a drum in a room. One of the children is a baby sitting on a drum.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,342
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting on the floor looking at a book.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby sitting on the floor holding a book.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,343
,,,,"{
""child\_visible"": ""yes"",
""child\_vocalizing"": ""no"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A woman holding a baby in a mall.""
}; {
""child\_visible"": ""yes"",
""child\_vocalizing"": ""yes"",
""n\_children\_visible"": 1,
""visual\_quality"": ""good"",
""notes"": ""A baby with blue eyes is smiling and looking at the camera.""
}",0,0,llava-hf/llava-1.5-7b-hf,0.0,344
